task_type,dataset,model,num_clients,beta,seed,mode,label,prototype_mode,evidence_mode,num_classes,covered_classes,mean_class_support,min_class_support,max_class_support,mean_pairwise_cosine,mean_pairwise_distance,min_pairwise_distance,mean_nearest_class_cosine,mean_nearest_class_distance,prototype_consistency,prototype_to_client_alignment,mean_evidence_entropy_norm
small,chaoshengmnist_224,resnet,3,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717147931456566,0.005024373531341553,0.9826846718788147,0.01731535792350769,,,0.0
small,chaoshengmnist_224,resnet,3,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717147931456566,0.005024373531341553,0.9826846718788147,0.01731535792350769,,,0.0
small,chaoshengmnist_224,resnet,3,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717147931456566,0.005024373531341553,0.9826846718788147,0.01731535792350769,,,0.0
small,chaoshengmnist_224,resnet,3,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717147931456566,0.005024373531341553,0.9826846718788147,0.01731535792350769,,,0.0
small,chaoshengmnist_224,resnet,3,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717147931456566,0.005024373531341553,0.9826846718788147,0.01731535792350769,,,0.0
small,chaoshengmnist_224,resnet,3,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717147931456566,0.005024373531341553,0.9826846718788147,0.01731535792350769,,,0.0
small,chaoshengmnist_224,resnet,3,0.01,42,full,LAMP-Merge,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9626776576042175,0.0373222753405571,0.0050241947174072266,0.9825633764266968,0.01743660867214203,0.9982473850250244,0.9995328038930893,0.2415953590241129
small,chaoshengmnist_224,resnet,3,0.01,42,m1_only,M1 only,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9626776576042175,0.0373222753405571,0.0050241947174072266,0.9825633764266968,0.01743660867214203,0.9982473850250244,0.9995328038930893,0.2415953590241129
small,chaoshengmnist_224,resnet,3,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,483.625,345.0,671.0,-0.062016841024160385,1.0620168447494507,0.869994044303894,0.08117790520191193,0.9188221096992493,0.02380281500518322,0.6845229044556618,0.2415953590241129
small,chaoshengmnist_224,resnet,3,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,483.625,345.0,671.0,1.0000001192092896,-2.128737293105587e-07,-2.384185791015625e-07,1.0000001192092896,-2.384185791015625e-07,1.000000238418579,1.0000001788139343,0.2415953590241129
small,chaoshengmnist_224,resnet,3,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,483.625,345.0,671.0,-0.000658827309962362,1.0006588697433472,0.9133995175361633,0.058748673647642136,0.9412513971328735,1.0000000596046448,1.0,0.2415953590241129
small,chaoshengmnist_224,resnet,3,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,483.625,345.0,671.0,0.9626776576042175,0.0373222790658474,0.0050241947174072266,0.9825634360313416,0.01743660867214203,0.9982473850250244,0.9472911655902863,0.2415953590241129
small,chaoshengmnist_224,resnet,3,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9624984860420227,0.03750158101320267,0.0050241947174072266,0.9824273586273193,0.017572596669197083,0.9982473850250244,0.9995617717504501,0.2500000006869588
small,chaoshengmnist_224,resnet,3,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9624984860420227,0.03750158101320267,0.0050241947174072266,0.9824273586273193,0.017572596669197083,0.9982473850250244,0.9995617717504501,0.2500000006869588
small,chaoshengmnist_224,resnet,3,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,483.625,345.0,671.0,0.9628878235816956,0.03711221367120743,0.0050241947174072266,0.9827390909194946,0.01726093888282776,0.9982473850250244,0.9994247406721115,0.2028471518367695
small,chaoshengmnist_224,resnet,3,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9626776576042175,0.0373222753405571,0.0050241947174072266,0.9825633764266968,0.01743660867214203,0.9982473850250244,0.9995328038930893,0.2415953590241129
small,chaoshengmnist_224,resnet,3,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9626776576042175,0.0373222753405571,0.0050241947174072266,0.9825633764266968,0.01743660867214203,0.9982473850250244,0.9995328038930893,0.2415953590241129
small,chaoshengmnist_224,resnet,3,0.1,42,full,LAMP-Merge,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9620367288589478,0.03796333447098732,0.005651950836181641,0.9817729592323303,0.0182269886136055,0.9152639135718346,0.9547934830188751,0.27813858180786905
small,chaoshengmnist_224,resnet,3,0.1,42,m1_only,M1 only,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9620367288589478,0.03796333447098732,0.005651950836181641,0.9817729592323303,0.0182269886136055,0.9152639135718346,0.9547934830188751,0.27813858180786905
small,chaoshengmnist_224,resnet,3,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,483.625,345.0,671.0,-0.06773672997951508,1.0677367448806763,0.9045705199241638,0.058517880737781525,0.9414820671081543,0.02529207186307758,0.4952359785325825,0.27813858180786905
small,chaoshengmnist_224,resnet,3,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,483.625,345.0,671.0,1.0000001192092896,-2.1713120190725022e-07,-2.384185791015625e-07,1.0000001192092896,-2.384185791015625e-07,1.000000238418579,1.0000001430511474,0.27813858180786905
small,chaoshengmnist_224,resnet,3,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,483.625,345.0,671.0,-0.0006588270771317184,1.0006588697433472,0.9133995175361633,0.058748673647642136,0.9412513971328735,1.0000000894069672,1.0000001072883606,0.27813858180786905
small,chaoshengmnist_224,resnet,3,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,483.625,345.0,671.0,0.962036669254303,0.03796333447098732,0.005651950836181641,0.9817730188369751,0.0182269886136055,0.9152639135718346,0.9088316023349762,0.27813858180786905
small,chaoshengmnist_224,resnet,3,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9349182844161987,0.06508176773786545,0.006313800811767578,0.967279314994812,0.032720670104026794,0.9152639135718346,0.9724263429641724,0.5000000052003999
small,chaoshengmnist_224,resnet,3,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9349182844161987,0.06508176773786545,0.006313800811767578,0.967279314994812,0.032720670104026794,0.9152639135718346,0.9724263429641724,0.5000000052003999
small,chaoshengmnist_224,resnet,3,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,483.625,345.0,671.0,0.9450625777244568,0.054937444627285004,0.006313800811767578,0.9736818075180054,0.026318252086639404,0.9152639135718346,0.9647296488285064,0.3232100906439318
small,chaoshengmnist_224,resnet,3,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9620367288589478,0.03796333447098732,0.005651950836181641,0.9817729592323303,0.0182269886136055,0.9152639135718346,0.9547934830188751,0.27813858180786905
small,chaoshengmnist_224,resnet,3,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9620367288589478,0.03796333447098732,0.005651950836181641,0.9817729592323303,0.0182269886136055,0.9152639135718346,0.9547934830188751,0.27813858180786905
small,chaoshengmnist_224,resnet,5,0,42,full,LAMP-Merge,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717144951224327,0.005024373531341553,0.9826846718788147,0.017315328121185303,,,0.0
small,chaoshengmnist_224,resnet,5,0,42,m1_only,M1 only,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717144951224327,0.005024373531341553,0.9826846718788147,0.017315328121185303,,,0.0
small,chaoshengmnist_224,resnet,5,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,483.625,345.0,671.0,0.1482558250427246,0.8517441749572754,0.7186441421508789,0.23794329166412354,0.7620567083358765,,,0.0
small,chaoshengmnist_224,resnet,5,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,483.625,345.0,671.0,1.0000001192092896,-2.384185791015625e-07,-2.384185791015625e-07,1.0000001192092896,-2.384185791015625e-07,,,0.0
small,chaoshengmnist_224,resnet,5,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,483.625,345.0,671.0,-0.0006588270771317184,1.0006588697433472,0.9133995175361633,0.058748673647642136,0.9412513971328735,,,0.0
small,chaoshengmnist_224,resnet,5,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717144951224327,0.005024373531341553,0.9826846718788147,0.017315328121185303,,,0.0
small,chaoshengmnist_224,resnet,5,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717144951224327,0.005024373531341553,0.9826846718788147,0.017315328121185303,,,0.0
small,chaoshengmnist_224,resnet,5,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717144951224327,0.005024373531341553,0.9826846718788147,0.017315328121185303,,,0.0
small,chaoshengmnist_224,resnet,5,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717144951224327,0.005024373531341553,0.9826846718788147,0.017315328121185303,,,0.0
small,chaoshengmnist_224,resnet,5,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717144951224327,0.005024373531341553,0.9826846718788147,0.017315328121185303,,,0.0
small,chaoshengmnist_224,resnet,5,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9628285765647888,0.03717144951224327,0.005024373531341553,0.9826846718788147,0.017315328121185303,,,0.0
small,chaoshengmnist_224,resnet,5,0.01,42,full,LAMP-Merge,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.960576593875885,0.03942335397005081,0.005128264427185059,0.9817768335342407,0.018223121762275696,0.941509657435947,0.971121942003568,0.42473851582266786
small,chaoshengmnist_224,resnet,5,0.01,42,m1_only,M1 only,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.960576593875885,0.03942335397005081,0.005128264427185059,0.9817768335342407,0.018223121762275696,0.941509657435947,0.971121942003568,0.42473851582266786
small,chaoshengmnist_224,resnet,5,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,483.625,345.0,671.0,0.010840733535587788,0.9891592264175415,0.6535207629203796,0.18636654317378998,0.8136334419250488,0.008822882341014015,0.516035333663846,0.42473851582266786
small,chaoshengmnist_224,resnet,5,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,483.625,345.0,671.0,1.0000001192092896,-2.2990363390817947e-07,-2.384185791015625e-07,1.0000001192092896,-2.384185791015625e-07,1.000000238418579,1.0000001788139343,0.42473851582266786
small,chaoshengmnist_224,resnet,5,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,483.625,345.0,671.0,-0.0006588287651538849,1.0006588697433472,0.9133995175361633,0.058748673647642136,0.9412513971328735,1.0000000728501215,1.000000034769376,0.42473851582266786
small,chaoshengmnist_224,resnet,5,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,483.625,345.0,671.0,0.960576593875885,0.03942335397005081,0.005128264427185059,0.9817768931388855,0.018223121762275696,0.941509657435947,0.9286068280537924,0.42473851582266786
small,chaoshengmnist_224,resnet,5,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9299396276473999,0.07006043940782547,0.005248427391052246,0.967562198638916,0.03243779391050339,0.941509657435947,0.9809540758530298,0.6250000055438794
small,chaoshengmnist_224,resnet,5,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9299396276473999,0.07006043940782547,0.005248427391052246,0.967562198638916,0.03243779391050339,0.941509657435947,0.9809540758530298,0.6250000055438794
small,chaoshengmnist_224,resnet,5,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,483.625,345.0,671.0,0.9558957815170288,0.044104237109422684,0.004974484443664551,0.9797300696372986,0.020269915461540222,0.941509657435947,0.9753290414810181,0.47863035031789186
small,chaoshengmnist_224,resnet,5,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.960576593875885,0.03942335397005081,0.005128264427185059,0.9817768335342407,0.018223121762275696,0.941509657435947,0.971121942003568,0.42473851582266786
small,chaoshengmnist_224,resnet,5,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.960576593875885,0.03942335397005081,0.005128264427185059,0.9817768335342407,0.018223121762275696,0.941509657435947,0.971121942003568,0.42473851582266786
small,chaoshengmnist_224,resnet,5,0.1,42,full,LAMP-Merge,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9613739848136902,0.038626015186309814,0.006303071975708008,0.9800381660461426,0.01996184140443802,0.8367356714748201,0.9358096092939376,0.6126473063618233
small,chaoshengmnist_224,resnet,5,0.1,42,m1_only,M1 only,reference_prototype,support_power,8,8,483.625,345.0,671.0,0.9613739848136902,0.038626015186309814,0.006303071975708008,0.9800381660461426,0.01996184140443802,0.8367356714748201,0.9358096092939376,0.6126473063618233
small,chaoshengmnist_224,resnet,5,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,483.625,345.0,671.0,-0.028439361602067947,1.0284394025802612,0.7990334630012512,0.11904782801866531,0.8809522390365601,-0.01993873059040024,0.4397405344992876,0.6126473063618233
small,chaoshengmnist_224,resnet,5,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,483.625,345.0,671.0,1.0000001192092896,-1.7455646172948036e-07,-2.384185791015625e-07,1.0000001192092896,-2.384185791015625e-07,1.0000001192092896,1.000000113248825,0.6126473063618233
small,chaoshengmnist_224,resnet,5,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,483.625,345.0,671.0,-0.000658827309962362,1.0006587505340576,0.9133995175361633,0.058748673647642136,0.9412513971328735,1.0000000851494926,1.0000000447034836,0.6126473063618233
small,chaoshengmnist_224,resnet,5,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,483.625,345.0,671.0,0.9613739252090454,0.038626015186309814,0.006303071975708008,0.9800381660461426,0.01996184140443802,0.8367356714748201,0.8933414429426193,0.6126473063618233
small,chaoshengmnist_224,resnet,5,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9164547920227051,0.08354522287845612,0.01088857650756836,0.9560088515281677,0.04399111866950989,0.8367356714748201,0.9483824670314789,0.8750000062308382
small,chaoshengmnist_224,resnet,5,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,483.625,345.0,671.0,0.9164547920227051,0.08354522287845612,0.01088857650756836,0.9560088515281677,0.04399111866950989,0.8367356714748201,0.9483824670314789,0.8750000062308382
